Date,Resource_ID,Department,Service_Type,Region,Daily_Cost_USD,Avg_CPU_Utilization_Pct
2026-04-16,res-1043,Development,Compute (EC2/VMs),ap-south-1,21.75,77.04
2026-04-16,res-1044,Data Science,Networking,us-east-1,29.33,0.0
2026-04-16,res-1045,Production,Compute (EC2/VMs),eu-west-1,132.99,8.12
2026-04-16,res-1046,Production,Compute (EC2/VMs),us-east-1,38.94,30.8
2026-04-16,res-1047,Testing,Compute (EC2/VMs),ap-south-1,64.91,72.82
2026-04-16,res-1048,Production,Networking,ap-south-1,10.56,0.0
2026-04-16,res-1049,Data Science,Database (RDS/SQL),eu-west-1,210.28,16.57
2026-04-16,res-1050,Testing,Compute (EC2/VMs),ap-south-1,127.02,67.29
2026-04-17,res-1001,Testing,Networking,us-east-1,35.0,0.0
2026-04-17,res-1002,Testing,Database (RDS/SQL),ap-south-1,103.17,41.72
2026-04-17,res-1003,Production,Compute (EC2/VMs),eu-west-1,40.31,20.2
2026-04-17,res-1004,Development,Database (RDS/SQL),eu-west-1,206.67,59.56
2026-04-17,res-1005,Testing,Database (RDS/SQL),ap-south-1,330.78,4.0
2026-04-17,res-1006,Production,Networking,ap-south-1,37.37,0.0
2026-04-17,res-1007,Data Science,Database (RDS/SQL),us-west-2,155.03,55.48
2026-04-17,res-1008,Production,Storage (S3/Blob),ap-south-1,13.2,0.0
2026-04-17,res-1009,Data Science,Storage (S3/Blob),us-west-2,8.41,0.0
2026-04-17,res-1010,Development,Networking,ap-south-1,41.7,0.0
2026-04-17,res-1011,Production,Compute (EC2/VMs),ap-south-1,32.46,34.85
2026-04-17,res-1012,Development,Storage (S3/Blob),us-east-1,332.13,3.97
2026-04-17,res-1013,Data Science,Compute (EC2/VMs),us-east-1,48.73,35.06
2026-04-17,res-1014,Testing,Database (RDS/SQL),eu-west-1,83.06,40.38
2026-04-17,res-1015,Development,Networking,ap-south-1,46.38,0.0
2026-04-17,res-1016,Data Science,Networking,eu-west-1,34.1,0.0
2026-04-17,res-1017,Development,Storage (S3/Blob),eu-west-1,13.6,0.0
2026-04-17,res-1018,Development,Database (RDS/SQL),ap-south-1,205.22,36.96
2026-04-17,res-1019,Testing,Networking,ap-south-1,18.56,0.0
2026-04-17,res-1020,Production,Database (RDS/SQL),us-east-1,151.42,31.76
2026-04-17,res-1021,Testing,Database (RDS/SQL),us-east-1,295.65,52.46
2026-04-17,res-1022,Production,Database (RDS/SQL),us-west-2,233.59,54.44
2026-04-17,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,115.61,77.27
2026-04-17,res-1024,Development,Storage (S3/Blob),us-west-2,6.91,0.0
2026-04-17,res-1025,Production,Storage (S3/Blob),us-east-1,20.96,0.0
2026-04-17,res-1026,Development,Networking,ap-south-1,47.34,0.0
2026-04-17,res-1027,Testing,Networking,eu-west-1,39.16,0.0
2026-04-17,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,42.77,32.24
2026-04-17,res-1029,Testing,Database (RDS/SQL),us-west-2,129.44,23.07
2026-04-17,res-1030,Production,Networking,us-west-2,27.16,0.0
2026-04-17,res-1031,Data Science,Networking,us-west-2,35.74,0.0
2026-04-17,res-1032,Development,Storage (S3/Blob),us-west-2,34.92,0.0
2026-04-17,res-1033,Development,Networking,us-west-2,47.1,0.0
2026-04-17,res-1034,Production,Database (RDS/SQL),us-west-2,258.81,54.18
2026-04-17,res-1035,Development,Networking,us-west-2,30.81,0.0
2026-04-17,res-1036,Development,Storage (S3/Blob),ap-south-1,17.11,0.0
2026-04-17,res-1037,Development,Database (RDS/SQL),ap-south-1,64.41,56.52
2026-04-17,res-1038,Testing,Networking,us-west-2,13.29,0.0
2026-04-17,res-1039,Testing,Networking,us-east-1,47.06,0.0
2026-04-17,res-1040,Development,Networking,us-east-1,28.91,0.0
2026-04-17,res-1041,Data Science,Compute (EC2/VMs),us-west-2,143.34,38.57
2026-04-17,res-1042,Testing,Compute (EC2/VMs),ap-south-1,126.16,27.61
2026-04-17,res-1043,Development,Compute (EC2/VMs),ap-south-1,58.88,52.64
2026-04-17,res-1044,Data Science,Networking,us-east-1,59.9,0.0
2026-04-17,res-1045,Production,Compute (EC2/VMs),eu-west-1,87.28,79.9
2026-04-17,res-1046,Production,Compute (EC2/VMs),us-east-1,122.21,68.67
2026-04-17,res-1047,Testing,Compute (EC2/VMs),ap-south-1,76.67,35.92
2026-04-17,res-1048,Production,Networking,ap-south-1,19.6,0.0
2026-04-17,res-1049,Data Science,Database (RDS/SQL),eu-west-1,290.99,57.97
2026-04-17,res-1050,Testing,Compute (EC2/VMs),ap-south-1,117.12,28.7
2026-04-18,res-1001,Testing,Networking,us-east-1,22.26,0.0
2026-04-18,res-1002,Testing,Database (RDS/SQL),ap-south-1,297.15,13.33
2026-04-18,res-1003,Production,Compute (EC2/VMs),eu-west-1,129.66,33.44
2026-04-18,res-1004,Development,Database (RDS/SQL),eu-west-1,154.72,51.6
2026-04-18,res-1005,Testing,Database (RDS/SQL),ap-south-1,392.8,3.1
2026-04-18,res-1006,Production,Networking,ap-south-1,47.75,0.0
2026-04-18,res-1007,Data Science,Database (RDS/SQL),us-west-2,239.38,13.03
2026-04-18,res-1008,Production,Storage (S3/Blob),ap-south-1,12.11,0.0
2026-04-18,res-1009,Data Science,Storage (S3/Blob),us-west-2,22.19,0.0
2026-04-18,res-1010,Development,Networking,ap-south-1,28.41,0.0
2026-04-18,res-1011,Production,Compute (EC2/VMs),ap-south-1,73.42,67.52
2026-04-18,res-1012,Development,Storage (S3/Blob),us-east-1,349.07,1.0
2026-04-18,res-1013,Data Science,Compute (EC2/VMs),us-east-1,28.2,37.66
2026-04-18,res-1014,Testing,Database (RDS/SQL),eu-west-1,260.24,17.25
2026-04-18,res-1015,Development,Networking,ap-south-1,37.73,0.0
2026-04-18,res-1016,Data Science,Networking,eu-west-1,43.93,0.0
2026-04-18,res-1017,Development,Storage (S3/Blob),eu-west-1,13.03,0.0
2026-04-18,res-1018,Development,Database (RDS/SQL),ap-south-1,178.08,55.57
2026-04-18,res-1019,Testing,Networking,ap-south-1,35.61,0.0
2026-04-18,res-1020,Production,Database (RDS/SQL),us-east-1,89.33,41.39
2026-04-18,res-1021,Testing,Database (RDS/SQL),us-east-1,198.05,11.35
2026-04-18,res-1022,Production,Database (RDS/SQL),us-west-2,72.65,17.84
2026-04-18,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,37.72,25.76
2026-04-18,res-1024,Development,Storage (S3/Blob),us-west-2,20.89,0.0
2026-04-18,res-1025,Production,Storage (S3/Blob),us-east-1,18.01,0.0
2026-04-18,res-1026,Development,Networking,ap-south-1,54.53,0.0
2026-04-18,res-1027,Testing,Networking,eu-west-1,40.61,0.0
2026-04-18,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,133.9,47.16
2026-04-18,res-1029,Testing,Database (RDS/SQL),us-west-2,72.47,33.16
2026-04-18,res-1030,Production,Networking,us-west-2,51.1,0.0
2026-04-18,res-1031,Data Science,Networking,us-west-2,19.71,0.0
2026-04-18,res-1032,Development,Storage (S3/Blob),us-west-2,8.19,0.0
2026-04-18,res-1033,Development,Networking,us-west-2,26.47,0.0
2026-04-18,res-1034,Production,Database (RDS/SQL),us-west-2,147.22,25.31
2026-04-18,res-1035,Development,Networking,us-west-2,16.76,0.0
2026-04-18,res-1036,Development,Storage (S3/Blob),ap-south-1,13.78,0.0
2026-04-18,res-1037,Development,Database (RDS/SQL),ap-south-1,220.57,29.3
2026-04-18,res-1038,Testing,Networking,us-west-2,41.63,0.0
2026-04-18,res-1039,Testing,Networking,us-east-1,36.82,0.0
2026-04-18,res-1040,Development,Networking,us-east-1,37.45,0.0
2026-04-18,res-1041,Data Science,Compute (EC2/VMs),us-west-2,52.31,46.72
2026-04-18,res-1042,Testing,Compute (EC2/VMs),ap-south-1,23.07,39.54
2026-04-18,res-1043,Development,Compute (EC2/VMs),ap-south-1,94.44,19.56
2026-04-18,res-1044,Data Science,Networking,us-east-1,22.83,0.0
2026-04-18,res-1045,Production,Compute (EC2/VMs),eu-west-1,48.54,10.64
2026-04-18,res-1046,Production,Compute (EC2/VMs),us-east-1,65.22,83.32
2026-04-18,res-1047,Testing,Compute (EC2/VMs),ap-south-1,66.0,41.84
2026-04-18,res-1048,Production,Networking,ap-south-1,42.65,0.0
2026-04-18,res-1049,Data Science,Database (RDS/SQL),eu-west-1,212.12,57.49
2026-04-18,res-1050,Testing,Compute (EC2/VMs),ap-south-1,131.48,68.52
2026-04-19,res-1001,Testing,Networking,us-east-1,57.58,0.0
2026-04-19,res-1002,Testing,Database (RDS/SQL),ap-south-1,107.69,40.85
2026-04-19,res-1003,Production,Compute (EC2/VMs),eu-west-1,135.34,54.93
2026-04-19,res-1004,Development,Database (RDS/SQL),eu-west-1,294.36,15.02
2026-04-19,res-1005,Testing,Database (RDS/SQL),ap-south-1,306.94,3.22
2026-04-19,res-1006,Production,Networking,ap-south-1,11.52,0.0
2026-04-19,res-1007,Data Science,Database (RDS/SQL),us-west-2,223.71,56.73
2026-04-19,res-1008,Production,Storage (S3/Blob),ap-south-1,18.39,0.0
2026-04-19,res-1009,Data Science,Storage (S3/Blob),us-west-2,5.75,0.0
2026-04-19,res-1010,Development,Networking,ap-south-1,11.4,0.0
2026-04-19,res-1011,Production,Compute (EC2/VMs),ap-south-1,135.96,62.8
2026-04-19,res-1012,Development,Storage (S3/Blob),us-east-1,258.19,3.41
2026-04-19,res-1013,Data Science,Compute (EC2/VMs),us-east-1,125.28,14.64
2026-04-19,res-1014,Testing,Database (RDS/SQL),eu-west-1,125.38,49.0
2026-04-19,res-1015,Development,Networking,ap-south-1,36.27,0.0
2026-04-19,res-1016,Data Science,Networking,eu-west-1,57.83,0.0
2026-04-19,res-1017,Development,Storage (S3/Blob),eu-west-1,21.84,0.0
2026-04-19,res-1018,Development,Database (RDS/SQL),ap-south-1,219.24,35.49
2026-04-19,res-1019,Testing,Networking,ap-south-1,57.15,0.0
2026-04-19,res-1020,Production,Database (RDS/SQL),us-east-1,149.66,21.49
2026-04-19,res-1021,Testing,Database (RDS/SQL),us-east-1,131.66,52.64
2026-04-19,res-1022,Production,Database (RDS/SQL),us-west-2,174.48,27.71
2026-04-19,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,90.75,15.66
2026-04-19,res-1024,Development,Storage (S3/Blob),us-west-2,5.19,0.0
2026-04-19,res-1025,Production,Storage (S3/Blob),us-east-1,14.82,0.0
2026-04-19,res-1026,Development,Networking,ap-south-1,40.25,0.0
2026-04-19,res-1027,Testing,Networking,eu-west-1,45.58,0.0
2026-04-19,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,127.46,79.13
2026-04-19,res-1029,Testing,Database (RDS/SQL),us-west-2,153.03,47.03
2026-04-19,res-1030,Production,Networking,us-west-2,13.73,0.0
2026-04-19,res-1031,Data Science,Networking,us-west-2,12.88,0.0
2026-04-19,res-1032,Development,Storage (S3/Blob),us-west-2,9.37,0.0
2026-04-19,res-1033,Development,Networking,us-west-2,32.43,0.0
2026-04-19,res-1034,Production,Database (RDS/SQL),us-west-2,102.82,24.35
2026-04-19,res-1035,Development,Networking,us-west-2,42.39,0.0
2026-04-19,res-1036,Development,Storage (S3/Blob),ap-south-1,17.55,0.0
2026-04-19,res-1037,Development,Database (RDS/SQL),ap-south-1,189.34,30.62
2026-04-19,res-1038,Testing,Networking,us-west-2,18.45,0.0
2026-04-19,res-1039,Testing,Networking,us-east-1,13.7,0.0
2026-04-19,res-1040,Development,Networking,us-east-1,21.81,0.0
2026-04-19,res-1041,Data Science,Compute (EC2/VMs),us-west-2,27.5,54.49
2026-04-19,res-1042,Testing,Compute (EC2/VMs),ap-south-1,123.44,32.18
2026-04-19,res-1043,Development,Compute (EC2/VMs),ap-south-1,70.32,70.3
2026-04-19,res-1044,Data Science,Networking,us-east-1,21.13,0.0
2026-04-19,res-1045,Production,Compute (EC2/VMs),eu-west-1,35.49,45.09
2026-04-19,res-1046,Production,Compute (EC2/VMs),us-east-1,104.0,52.97
2026-04-19,res-1047,Testing,Compute (EC2/VMs),ap-south-1,112.8,9.54
2026-04-19,res-1048,Production,Networking,ap-south-1,31.41,0.0
2026-04-19,res-1049,Data Science,Database (RDS/SQL),eu-west-1,109.64,47.96
2026-04-19,res-1050,Testing,Compute (EC2/VMs),ap-south-1,133.45,27.51
2026-04-20,res-1001,Testing,Networking,us-east-1,14.76,0.0
2026-04-20,res-1002,Testing,Database (RDS/SQL),ap-south-1,113.36,15.2
2026-04-20,res-1003,Production,Compute (EC2/VMs),eu-west-1,61.91,48.06
2026-04-20,res-1004,Development,Database (RDS/SQL),eu-west-1,293.42,29.97
2026-04-20,res-1005,Testing,Database (RDS/SQL),ap-south-1,275.96,1.58
2026-04-20,res-1006,Production,Networking,ap-south-1,48.11,0.0
2026-04-20,res-1007,Data Science,Database (RDS/SQL),us-west-2,65.26,59.87
2026-04-20,res-1008,Production,Storage (S3/Blob),ap-south-1,23.29,0.0
2026-04-20,res-1009,Data Science,Storage (S3/Blob),us-west-2,24.05,0.0
2026-04-20,res-1010,Development,Networking,ap-south-1,27.88,0.0
2026-04-20,res-1011,Production,Compute (EC2/VMs),ap-south-1,109.73,42.72
2026-04-20,res-1012,Development,Storage (S3/Blob),us-east-1,289.77,3.78
2026-04-20,res-1013,Data Science,Compute (EC2/VMs),us-east-1,57.83,39.91
2026-04-20,res-1014,Testing,Database (RDS/SQL),eu-west-1,137.59,14.31
2026-04-20,res-1015,Development,Networking,ap-south-1,19.3,0.0
2026-04-20,res-1016,Data Science,Networking,eu-west-1,19.48,0.0
2026-04-20,res-1017,Development,Storage (S3/Blob),eu-west-1,29.28,0.0
2026-04-20,res-1018,Development,Database (RDS/SQL),ap-south-1,151.65,49.1
2026-04-20,res-1019,Testing,Networking,ap-south-1,45.45,0.0
2026-04-20,res-1020,Production,Database (RDS/SQL),us-east-1,98.01,38.15
2026-04-20,res-1021,Testing,Database (RDS/SQL),us-east-1,235.73,41.65
2026-04-20,res-1022,Production,Database (RDS/SQL),us-west-2,200.0,46.98
2026-04-20,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,27.38,63.51
2026-04-20,res-1024,Development,Storage (S3/Blob),us-west-2,14.54,0.0
2026-04-20,res-1025,Production,Storage (S3/Blob),us-east-1,25.02,0.0
2026-04-20,res-1026,Development,Networking,ap-south-1,22.12,0.0
2026-04-20,res-1027,Testing,Networking,eu-west-1,51.94,0.0
2026-04-20,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,82.47,56.44
2026-04-20,res-1029,Testing,Database (RDS/SQL),us-west-2,248.52,54.77
2026-04-20,res-1030,Production,Networking,us-west-2,46.6,0.0
2026-04-20,res-1031,Data Science,Networking,us-west-2,17.44,0.0
2026-04-20,res-1032,Development,Storage (S3/Blob),us-west-2,34.91,0.0
2026-04-20,res-1033,Development,Networking,us-west-2,40.93,0.0
2026-04-20,res-1034,Production,Database (RDS/SQL),us-west-2,202.36,56.07
2026-04-20,res-1035,Development,Networking,us-west-2,22.44,0.0
2026-04-20,res-1036,Development,Storage (S3/Blob),ap-south-1,13.39,0.0
2026-04-20,res-1037,Development,Database (RDS/SQL),ap-south-1,178.3,47.54
2026-04-20,res-1038,Testing,Networking,us-west-2,32.36,0.0
2026-04-20,res-1039,Testing,Networking,us-east-1,41.69,0.0
2026-04-20,res-1040,Development,Networking,us-east-1,32.63,0.0
2026-04-20,res-1041,Data Science,Compute (EC2/VMs),us-west-2,99.35,70.78
2026-04-20,res-1042,Testing,Compute (EC2/VMs),ap-south-1,43.46,60.63
2026-04-20,res-1043,Development,Compute (EC2/VMs),ap-south-1,122.37,40.77
2026-04-20,res-1044,Data Science,Networking,us-east-1,26.16,0.0
2026-04-20,res-1045,Production,Compute (EC2/VMs),eu-west-1,21.76,68.77
2026-04-20,res-1046,Production,Compute (EC2/VMs),us-east-1,62.63,33.58
2026-04-20,res-1047,Testing,Compute (EC2/VMs),ap-south-1,63.68,44.9
2026-04-20,res-1048,Production,Networking,ap-south-1,45.12,0.0
2026-04-20,res-1049,Data Science,Database (RDS/SQL),eu-west-1,242.97,29.63
2026-04-20,res-1050,Testing,Compute (EC2/VMs),ap-south-1,106.2,62.65
2026-04-21,res-1001,Testing,Networking,us-east-1,24.85,0.0
2026-04-21,res-1002,Testing,Database (RDS/SQL),ap-south-1,74.16,54.73
2026-04-21,res-1003,Production,Compute (EC2/VMs),eu-west-1,108.03,56.85
2026-04-21,res-1004,Development,Database (RDS/SQL),eu-west-1,64.73,50.89
2026-04-21,res-1005,Testing,Database (RDS/SQL),ap-south-1,396.18,3.87
2026-04-21,res-1006,Production,Networking,ap-south-1,52.8,0.0
2026-04-21,res-1007,Data Science,Database (RDS/SQL),us-west-2,52.74,54.29
2026-04-21,res-1008,Production,Storage (S3/Blob),ap-south-1,7.63,0.0
2026-04-21,res-1009,Data Science,Storage (S3/Blob),us-west-2,34.79,0.0
2026-04-21,res-1010,Development,Networking,ap-south-1,24.01,0.0
2026-04-21,res-1011,Production,Compute (EC2/VMs),ap-south-1,99.31,8.05
2026-04-21,res-1012,Development,Storage (S3/Blob),us-east-1,266.76,2.23
2026-04-21,res-1013,Data Science,Compute (EC2/VMs),us-east-1,126.27,60.63
2026-04-21,res-1014,Testing,Database (RDS/SQL),eu-west-1,51.51,30.15
2026-04-21,res-1015,Development,Networking,ap-south-1,12.1,0.0
2026-04-21,res-1016,Data Science,Networking,eu-west-1,43.67,0.0
2026-04-21,res-1017,Development,Storage (S3/Blob),eu-west-1,38.91,0.0
2026-04-21,res-1018,Development,Database (RDS/SQL),ap-south-1,213.82,21.22
2026-04-21,res-1019,Testing,Networking,ap-south-1,27.76,0.0
2026-04-21,res-1020,Production,Database (RDS/SQL),us-east-1,294.16,21.2
2026-04-21,res-1021,Testing,Database (RDS/SQL),us-east-1,190.38,30.02
2026-04-21,res-1022,Production,Database (RDS/SQL),us-west-2,242.08,53.37
2026-04-21,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,64.31,57.83
2026-04-21,res-1024,Development,Storage (S3/Blob),us-west-2,24.22,0.0
2026-04-21,res-1025,Production,Storage (S3/Blob),us-east-1,14.75,0.0
2026-04-21,res-1026,Development,Networking,ap-south-1,23.6,0.0
2026-04-21,res-1027,Testing,Networking,eu-west-1,36.93,0.0
2026-04-21,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,40.02,69.86
2026-04-21,res-1029,Testing,Database (RDS/SQL),us-west-2,67.25,14.73
2026-04-21,res-1030,Production,Networking,us-west-2,27.11,0.0
2026-04-21,res-1031,Data Science,Networking,us-west-2,15.9,0.0
2026-04-21,res-1032,Development,Storage (S3/Blob),us-west-2,21.65,0.0
2026-04-21,res-1033,Development,Networking,us-west-2,29.98,0.0
2026-04-21,res-1034,Production,Database (RDS/SQL),us-west-2,230.45,57.65
2026-04-21,res-1035,Development,Networking,us-west-2,47.68,0.0
2026-04-21,res-1036,Development,Storage (S3/Blob),ap-south-1,11.28,0.0
2026-04-21,res-1037,Development,Database (RDS/SQL),ap-south-1,283.88,29.61
2026-04-21,res-1038,Testing,Networking,us-west-2,33.71,0.0
2026-04-21,res-1039,Testing,Networking,us-east-1,31.08,0.0
2026-04-21,res-1040,Development,Networking,us-east-1,24.03,0.0
2026-04-21,res-1041,Data Science,Compute (EC2/VMs),us-west-2,136.36,31.58
2026-04-21,res-1042,Testing,Compute (EC2/VMs),ap-south-1,95.22,24.2
2026-04-21,res-1043,Development,Compute (EC2/VMs),ap-south-1,123.66,66.94
2026-04-21,res-1044,Data Science,Networking,us-east-1,24.82,0.0
2026-04-21,res-1045,Production,Compute (EC2/VMs),eu-west-1,108.6,61.31
2026-04-21,res-1046,Production,Compute (EC2/VMs),us-east-1,93.13,53.05
2026-04-21,res-1047,Testing,Compute (EC2/VMs),ap-south-1,94.68,11.55
2026-04-21,res-1048,Production,Networking,ap-south-1,43.51,0.0
2026-04-21,res-1049,Data Science,Database (RDS/SQL),eu-west-1,167.44,31.92
2026-04-21,res-1050,Testing,Compute (EC2/VMs),ap-south-1,131.8,6.86
2026-04-22,res-1001,Testing,Networking,us-east-1,22.57,0.0
2026-04-22,res-1002,Testing,Database (RDS/SQL),ap-south-1,80.35,11.77
2026-04-22,res-1003,Production,Compute (EC2/VMs),eu-west-1,55.84,84.08
2026-04-22,res-1004,Development,Database (RDS/SQL),eu-west-1,117.56,43.19
2026-04-22,res-1005,Testing,Database (RDS/SQL),ap-south-1,397.67,1.88
2026-04-22,res-1006,Production,Networking,ap-south-1,52.4,0.0
2026-04-22,res-1007,Data Science,Database (RDS/SQL),us-west-2,299.39,39.43
2026-04-22,res-1008,Production,Storage (S3/Blob),ap-south-1,15.83,0.0
2026-04-22,res-1009,Data Science,Storage (S3/Blob),us-west-2,28.57,0.0
2026-04-22,res-1010,Development,Networking,ap-south-1,52.24,0.0
2026-04-22,res-1011,Production,Compute (EC2/VMs),ap-south-1,42.28,41.2
2026-04-22,res-1012,Development,Storage (S3/Blob),us-east-1,292.5,3.58
2026-04-22,res-1013,Data Science,Compute (EC2/VMs),us-east-1,74.82,32.13
2026-04-22,res-1014,Testing,Database (RDS/SQL),eu-west-1,200.88,20.97
2026-04-22,res-1015,Development,Networking,ap-south-1,21.49,0.0
2026-04-22,res-1016,Data Science,Networking,eu-west-1,36.01,0.0
2026-04-22,res-1017,Development,Storage (S3/Blob),eu-west-1,19.32,0.0
2026-04-22,res-1018,Development,Database (RDS/SQL),ap-south-1,123.75,12.7
2026-04-22,res-1019,Testing,Networking,ap-south-1,36.04,0.0
2026-04-22,res-1020,Production,Database (RDS/SQL),us-east-1,254.15,52.57
2026-04-22,res-1021,Testing,Database (RDS/SQL),us-east-1,108.86,39.98
2026-04-22,res-1022,Production,Database (RDS/SQL),us-west-2,263.97,30.44
2026-04-22,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,141.18,77.24
2026-04-22,res-1024,Development,Storage (S3/Blob),us-west-2,12.28,0.0
2026-04-22,res-1025,Production,Storage (S3/Blob),us-east-1,14.06,0.0
2026-04-22,res-1026,Development,Networking,ap-south-1,19.02,0.0
2026-04-22,res-1027,Testing,Networking,eu-west-1,19.8,0.0
2026-04-22,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,138.02,79.49
2026-04-22,res-1029,Testing,Database (RDS/SQL),us-west-2,62.97,39.68
2026-04-22,res-1030,Production,Networking,us-west-2,38.21,0.0
2026-04-22,res-1031,Data Science,Networking,us-west-2,29.53,0.0
2026-04-22,res-1032,Development,Storage (S3/Blob),us-west-2,27.11,0.0
2026-04-22,res-1033,Development,Networking,us-west-2,57.37,0.0
2026-04-22,res-1034,Production,Database (RDS/SQL),us-west-2,92.56,16.02
2026-04-22,res-1035,Development,Networking,us-west-2,11.67,0.0
2026-04-22,res-1036,Development,Storage (S3/Blob),ap-south-1,17.73,0.0
2026-04-22,res-1037,Development,Database (RDS/SQL),ap-south-1,134.41,31.54
2026-04-22,res-1038,Testing,Networking,us-west-2,35.17,0.0
2026-04-22,res-1039,Testing,Networking,us-east-1,47.89,0.0
2026-04-22,res-1040,Development,Networking,us-east-1,29.61,0.0
2026-04-22,res-1041,Data Science,Compute (EC2/VMs),us-west-2,62.98,71.15
2026-04-22,res-1042,Testing,Compute (EC2/VMs),ap-south-1,130.47,23.62
2026-04-22,res-1043,Development,Compute (EC2/VMs),ap-south-1,60.91,71.01
2026-04-22,res-1044,Data Science,Networking,us-east-1,13.97,0.0
